,date,open,close,high,low,volume,code
0,2002-09-26,2.236,2.247,2.294,2.151,258183.58,600351
1,2002-09-27,2.236,2.186,2.236,2.167,77501.33,600351
2,2002-10-08,2.179,2.108,2.179,2.096,32624.3,600351
3,2002-10-09,2.102,2.056,2.105,2.052,29690.48,600351
4,2002-10-10,2.056,2.069,2.088,2.054,14599.52,600351
5,2002-10-11,2.063,2.0,2.075,1.969,48889.32,600351
6,2002-10-14,1.971,2.014,2.033,1.955,14400.08,600351
7,2002-10-15,2.008,1.987,2.026,1.976,7992.95,600351
8,2002-10-16,1.987,1.992,2.049,1.987,13066.12,600351
9,2002-10-17,1.988,1.949,2.008,1.948,15424.85,600351
10,2002-10-18,1.94,1.972,1.985,1.936,8211.49,600351
11,2002-10-21,1.974,1.978,1.984,1.946,7807.95,600351
12,2002-10-22,1.991,2.01,2.034,1.978,15468.3,600351
13,2002-10-23,1.998,2.037,2.047,1.998,10234.01,600351
14,2002-10-24,2.008,2.007,2.047,2.001,7794.46,600351
15,2002-10-25,2.001,1.972,2.02,1.969,10178.67,600351
16,2002-10-28,1.965,1.922,1.972,1.922,9043.03,600351
17,2002-10-29,1.909,1.933,1.943,1.89,7362.12,600351
18,2002-10-30,1.922,1.929,1.939,1.907,4563.69,600351
19,2002-10-31,1.922,1.929,1.937,1.897,6915.41,600351
20,2002-11-01,1.922,1.922,1.933,1.898,5246.49,600351
21,2002-11-04,1.958,1.994,1.994,1.93,7264.01,600351
22,2002-11-05,1.994,2.036,2.078,1.965,29655.29,600351
23,2002-11-06,2.027,2.033,2.052,2.02,9713.58,600351
24,2002-11-07,2.023,2.023,2.04,1.998,9583.79,600351
25,2002-11-08,2.066,1.959,2.066,1.95,13309.55,600351
26,2002-11-11,1.961,1.942,1.974,1.933,5440.07,600351
27,2002-11-12,1.939,1.907,1.953,1.891,11295.86,600351
28,2002-11-13,1.897,1.935,1.943,1.878,7904.39,600351
29,2002-11-14,1.924,1.924,1.975,1.911,9475.62,600351
30,2002-11-15,1.88,1.94,1.965,1.88,6056.14,600351
31,2002-11-18,1.94,1.963,2.02,1.94,6658.01,600351
32,2002-11-19,1.963,1.979,2.001,1.926,3815.95,600351
33,2002-11-20,1.965,1.93,1.978,1.926,8835.4,600351
34,2002-11-21,1.924,1.904,1.937,1.894,7214.86,600351
35,2002-11-22,1.922,1.933,1.963,1.884,10170.12,600351
36,2002-11-25,1.922,1.937,1.958,1.883,7405.38,600351
37,2002-11-26,1.933,1.89,1.956,1.887,13190.31,600351
38,2002-11-27,1.878,1.846,1.88,1.809,18658.98,600351
39,2002-11-28,1.849,1.897,1.9,1.826,4627.62,600351
40,2002-11-29,1.907,1.923,1.95,1.878,15923.15,600351
41,2002-12-02,1.907,1.864,1.911,1.864,5850.71,600351
42,2002-12-03,1.864,1.906,1.914,1.857,2757.88,600351
43,2002-12-04,1.907,1.923,1.958,1.896,5582.92,600351
44,2002-12-05,1.907,1.914,1.933,1.9,2716.47,600351
45,2002-12-06,1.923,1.913,1.933,1.903,1726.0,600351
46,2002-12-09,1.907,1.89,1.922,1.888,1874.99,600351
47,2002-12-10,1.893,1.848,1.9,1.842,1706.5,600351
48,2002-12-11,1.835,1.868,1.875,1.828,3137.78,600351
49,2002-12-12,1.849,1.904,1.922,1.849,5918.5,600351
50,2002-12-13,1.878,1.916,1.926,1.858,3904.25,600351
51,2002-12-16,1.907,1.95,1.969,1.907,8080.5,600351
52,2002-12-17,1.965,1.992,1.994,1.952,10280.28,600351
53,2002-12-18,1.987,1.987,2.0,1.959,7975.07,600351
54,2002-12-19,1.984,1.984,1.994,1.974,6982.64,600351
55,2002-12-20,1.987,2.028,2.043,1.974,14665.05,600351
56,2002-12-23,2.034,2.031,2.054,2.008,4661.72,600351
57,2002-12-24,1.995,2.046,2.05,1.995,3836.07,600351
58,2002-12-25,2.04,2.036,2.047,2.008,6568.03,600351
59,2002-12-26,2.03,2.044,2.073,2.013,17164.01,600351
60,2002-12-27,2.023,2.086,2.095,2.015,15849.38,600351
61,2002-12-30,2.239,2.07,2.244,2.024,47236.12,600351
62,2002-12-31,2.052,1.963,2.053,1.922,3921.0,600351
63,2003-01-02,1.922,1.872,1.933,1.867,3407.0,600351
64,2003-01-03,1.874,1.9,1.91,1.864,826.03,600351
65,2003-01-06,1.877,1.936,1.936,1.877,7754.58,600351
66,2003-01-07,1.92,1.924,1.943,1.92,3590.51,600351
67,2003-01-08,1.945,1.972,1.972,1.926,1742.97,600351
68,2003-01-09,1.982,2.002,2.02,1.956,2820.54,600351
69,2003-01-10,2.001,1.972,2.005,1.969,2504.08,600351
70,2003-01-13,1.972,1.968,1.974,1.958,856.11,600351
71,2003-01-14,1.968,2.041,2.08,1.959,8311.9,600351
72,2003-01-15,2.041,2.005,2.076,1.972,4827.0,600351
73,2003-01-16,1.979,2.063,2.088,1.979,13353.73,600351
74,2003-01-17,2.066,2.023,2.076,2.004,4499.39,600351
75,2003-01-20,2.037,2.021,2.037,1.994,2419.9,600351
76,2003-01-21,2.034,1.995,2.052,1.965,4793.01,600351
77,2003-01-22,1.972,1.982,2.007,1.972,2614.0,600351
78,2003-01-23,1.988,1.952,1.989,1.936,2806.01,600351
79,2003-01-24,1.962,1.972,1.976,1.943,1594.39,600351
80,2003-01-27,1.978,1.997,1.997,1.965,2436.45,600351
81,2003-01-28,1.998,2.018,2.034,1.997,5355.44,600351
82,2003-01-29,2.03,2.053,2.059,2.008,5877.0,600351
83,2003-02-10,2.052,2.015,2.052,2.007,1942.57,600351
84,2003-02-11,2.015,2.037,2.047,2.015,1488.37,600351
85,2003-02-12,2.043,2.044,2.05,2.023,1050.44,600351
86,2003-02-13,2.052,2.018,2.057,2.018,2156.0,600351
87,2003-02-14,2.013,2.014,2.023,2.01,918.34,600351
88,2003-02-17,2.014,1.978,2.04,1.965,9936.79,600351
89,2003-02-18,1.987,1.943,1.987,1.922,10660.44,600351
90,2003-02-19,1.95,1.965,1.965,1.936,3413.37,600351
91,2003-02-20,1.966,1.948,1.971,1.943,3334.27,600351
92,2003-02-21,1.945,1.922,1.956,1.909,5324.4,600351
93,2003-02-24,1.916,1.929,1.94,1.916,4378.44,600351
94,2003-02-25,1.937,1.961,1.965,1.93,12762.17,600351
95,2003-02-26,1.972,1.961,1.972,1.945,4415.69,600351
96,2003-02-27,1.961,1.948,1.978,1.939,2778.45,600351
97,2003-02-28,1.95,1.939,1.95,1.927,3403.51,600351
98,2003-03-03,1.936,1.968,1.974,1.932,7483.93,600351
99,2003-03-04,1.962,1.961,1.976,1.953,2476.47,600351
100,2003-03-05,1.958,1.95,1.959,1.93,3145.53,600351
101,2003-03-06,1.95,1.913,1.95,1.904,2850.99,600351
102,2003-03-07,1.907,1.911,1.922,1.906,1361.5,600351
103,2003-03-10,1.907,1.867,1.916,1.865,2858.5,600351
104,2003-03-11,1.868,1.881,1.893,1.868,1426.38,600351
105,2003-03-12,1.878,1.883,1.888,1.851,1597.25,600351
106,2003-03-13,1.885,1.864,1.89,1.861,866.0,600351
107,2003-03-14,1.872,1.883,1.909,1.862,1181.01,600351
108,2003-03-17,1.883,1.88,1.901,1.864,2538.64,600351
109,2003-03-18,1.881,1.877,1.9,1.875,1581.0,600351
110,2003-03-19,1.865,1.878,1.878,1.854,1109.1,600351
111,2003-03-20,1.891,1.875,1.906,1.867,1451.0,600351
112,2003-03-21,1.875,1.881,1.891,1.864,1029.3,600351
113,2003-03-24,1.881,1.897,1.897,1.881,716.95,600351
114,2003-03-25,1.89,1.881,1.903,1.878,1197.01,600351
115,2003-03-26,1.881,1.852,1.881,1.835,1688.0,600351
116,2003-03-27,1.842,1.891,1.907,1.829,3339.67,600351
117,2003-03-28,1.891,1.903,1.924,1.891,16122.26,600351
118,2003-03-31,1.903,1.907,1.909,1.888,2107.78,600351
119,2003-04-01,1.909,1.911,1.917,1.894,6007.55,600351
120,2003-04-02,1.922,1.901,1.922,1.9,1638.14,600351
121,2003-04-03,1.907,1.877,1.907,1.872,4920.71,600351
122,2003-04-04,1.878,1.871,1.887,1.864,3347.0,600351
123,2003-04-07,1.871,1.861,1.871,1.842,4034.82,600351
124,2003-04-08,1.82,1.832,1.878,1.779,2159.39,600351
125,2003-04-09,1.835,1.859,1.861,1.813,3093.95,600351
126,2003-04-10,1.861,1.896,1.927,1.828,6821.39,600351
127,2003-04-11,1.896,1.891,1.907,1.884,3226.04,600351
128,2003-04-14,1.893,1.914,1.922,1.893,6746.33,600351
129,2003-04-15,1.92,1.968,1.969,1.916,9997.73,600351
130,2003-04-16,1.968,1.935,1.968,1.922,7378.64,600351
131,2003-04-17,1.929,1.92,1.943,1.909,3473.84,600351
132,2003-04-18,1.926,1.932,2.005,1.926,5812.63,600351
133,2003-04-21,1.936,1.968,1.994,1.936,13492.03,600351
134,2003-04-22,1.979,1.93,1.992,1.922,3049.57,600351
135,2003-04-23,1.92,1.935,1.972,1.9,3650.91,600351
136,2003-04-24,1.972,1.976,2.017,1.936,22713.59,600351
137,2003-04-25,1.979,1.987,2.014,1.966,11856.04,600351
138,2003-04-28,2.0,2.053,2.109,2.0,46915.19,600351
139,2003-04-29,2.049,1.943,2.049,1.936,15486.83,600351
140,2003-04-30,1.942,1.89,1.965,1.864,14932.3,600351
141,2003-05-13,1.936,1.818,1.948,1.78,9628.54,600351
142,2003-05-14,1.806,1.831,1.838,1.792,3615.2,600351
143,2003-05-15,1.82,1.844,1.851,1.799,5112.03,600351
144,2003-05-16,1.857,1.845,1.872,1.807,3558.36,600351
145,2003-05-19,1.818,1.842,1.862,1.818,2779.37,600351
146,2003-05-20,1.833,1.835,1.845,1.828,1736.0,600351
147,2003-05-21,1.828,1.833,1.839,1.828,1534.45,600351
148,2003-05-22,1.833,1.844,1.849,1.82,1854.09,600351
149,2003-05-23,1.848,1.851,1.868,1.831,3025.13,600351
150,2003-05-26,1.854,1.841,1.854,1.832,3309.82,600351
151,2003-05-27,1.836,1.916,1.916,1.813,10907.4,600351
152,2003-05-28,1.898,1.926,1.95,1.898,6331.32,600351
153,2003-05-29,1.881,1.998,2.015,1.881,7210.65,600351
154,2003-05-30,1.987,2.008,2.015,1.968,6848.48,600351
155,2003-06-02,2.008,1.979,2.008,1.965,2166.68,600351
156,2003-06-03,1.976,1.975,1.994,1.952,4954.34,600351
157,2003-06-04,1.955,1.971,1.987,1.953,2316.71,600351
158,2003-06-05,1.971,1.976,2.015,1.958,3084.99,600351
159,2003-06-06,1.975,1.963,1.982,1.956,3118.11,600351
160,2003-06-09,1.958,1.949,1.976,1.923,2073.26,600351
