,date,open,close,high,low,volume,code
0,2000-06-15,7.434,8.952,8.957,7.095,242403.3,600234
1,2000-06-16,8.483,8.961,8.961,8.293,132100.0,600234
2,2000-06-19,9.008,8.822,9.184,8.636,43618.74,600234
3,2000-06-20,8.729,9.217,9.519,8.483,47042.72,600234
4,2000-06-21,9.101,9.379,9.565,9.091,35256.64,600234
5,2000-06-22,9.379,9.379,9.449,9.101,32214.07,600234
6,2000-06-23,9.286,9.463,9.737,9.17,18394.24,600234
7,2000-06-26,9.43,9.333,9.639,9.045,16200.9,600234
8,2000-06-27,9.286,9.254,9.426,9.18,14049.38,600234
9,2000-06-28,9.24,9.324,9.333,9.078,14258.54,600234
10,2000-06-29,9.286,9.24,9.449,9.147,11184.22,600234
11,2000-06-30,9.152,9.198,9.324,9.101,10939.7,600234
12,2000-07-03,9.231,8.985,9.31,8.92,11452.0,600234
13,2000-07-04,8.952,9.495,9.495,8.869,9677.38,600234
14,2000-07-05,9.495,9.658,9.983,9.379,21550.89,600234
15,2000-07-06,9.663,9.333,9.663,9.286,7939.31,600234
16,2000-07-07,9.333,9.486,9.611,9.333,6590.74,600234
17,2000-07-10,9.472,9.291,9.519,9.263,8558.45,600234
18,2000-07-11,9.296,9.263,9.333,9.147,6742.54,600234
19,2000-07-12,9.277,9.333,9.463,9.217,7341.15,600234
20,2000-07-13,9.342,9.565,9.704,9.24,19162.25,600234
21,2000-07-14,9.658,9.449,9.844,9.286,21025.51,600234
22,2000-07-17,9.495,9.454,9.658,9.407,16171.74,600234
23,2000-07-18,9.444,9.519,9.579,9.286,5886.63,600234
24,2000-07-19,9.528,9.523,9.844,9.486,16805.73,600234
25,2000-07-20,9.533,9.333,9.56,9.31,7826.5,600234
26,2000-07-21,9.333,9.37,9.491,9.333,4256.0,600234
27,2000-07-24,9.37,9.221,9.403,9.138,6575.88,600234
28,2000-07-25,9.194,9.054,9.277,9.045,6274.6,600234
29,2000-07-26,9.101,9.194,9.277,9.031,4795.7,600234
30,2000-07-27,9.194,9.101,9.268,9.054,3290.89,600234
31,2000-07-28,9.101,8.985,9.17,8.766,12751.48,600234
32,2000-07-31,8.961,8.822,8.961,8.646,6855.63,600234
33,2000-08-01,8.859,8.985,9.008,8.683,3046.12,600234
34,2000-08-02,8.985,8.985,9.101,8.975,2709.61,600234
35,2000-08-03,8.999,9.008,9.101,8.924,4091.49,600234
36,2000-08-04,8.817,8.831,8.915,8.72,2493.97,600234
37,2000-08-07,8.822,8.994,9.003,8.683,2921.9,600234
38,2000-08-08,8.985,8.869,8.985,8.799,3180.15,600234
39,2000-08-09,8.869,8.845,8.869,8.687,3541.2,600234
40,2000-08-10,8.822,8.869,8.961,8.734,3995.48,600234
41,2000-08-11,8.776,8.985,9.138,8.766,2843.8,600234
42,2000-08-14,9.008,9.008,9.138,8.869,3937.4,600234
43,2000-08-15,8.961,8.948,9.026,8.845,2763.15,600234
