,date,open,close,high,low,volume,code
0,2002-02-07,1.676,1.749,1.781,1.673,1571435.57,600585
1,2002-02-08,1.741,1.722,1.752,1.719,387850.49,600585
2,2002-02-25,1.752,1.771,1.792,1.733,371654.89,600585
3,2002-02-26,1.744,1.776,1.779,1.73,126655.5,600585
4,2002-02-27,1.776,1.822,1.857,1.768,424349.72,600585
5,2002-02-28,1.822,1.814,1.844,1.8,157212.14,600585
6,2002-03-01,1.811,1.819,1.846,1.808,110768.94,600585
7,2002-03-04,1.817,1.838,1.841,1.811,75688.2,600585
8,2002-03-05,1.846,1.86,1.881,1.827,132904.63,600585
9,2002-03-06,1.868,1.846,1.876,1.844,144275.83,600585
10,2002-03-07,1.846,1.927,1.938,1.844,246171.25,600585
11,2002-03-08,1.935,1.914,1.946,1.881,272828.2,600585
12,2002-03-11,1.914,1.922,1.927,1.892,132608.52,600585
13,2002-03-12,1.922,1.868,1.922,1.863,156682.32,600585
14,2002-03-13,1.868,1.863,1.89,1.844,62880.87,600585
15,2002-03-14,1.863,1.892,1.903,1.86,77768.71,600585
16,2002-03-15,1.9,1.863,1.917,1.86,90041.99,600585
17,2002-03-18,1.89,1.838,1.906,1.819,70370.61,600585
18,2002-03-19,1.833,1.914,1.917,1.833,88489.73,600585
19,2002-03-20,1.922,1.906,1.933,1.876,116625.7,600585
20,2002-03-21,1.919,1.938,1.949,1.895,162599.01,600585
21,2002-03-22,1.944,1.93,1.952,1.911,73058.09,600585
22,2002-03-25,1.93,1.946,1.96,1.908,66619.55,600585
23,2002-03-26,1.946,1.914,1.954,1.903,66873.26,600585
24,2002-03-27,1.906,1.914,1.925,1.887,43195.75,600585
25,2002-03-28,1.911,1.911,1.925,1.898,29057.87,600585
26,2002-03-29,1.903,1.854,1.903,1.849,57951.4,600585
27,2002-04-01,1.838,1.871,1.873,1.835,26271.94,600585
28,2002-04-02,1.865,1.841,1.868,1.835,25299.0,600585
29,2002-04-03,1.844,1.846,1.873,1.835,33005.2,600585
30,2002-04-04,1.841,1.884,1.89,1.833,21692.68,600585
31,2002-04-05,1.895,1.903,1.927,1.884,72310.57,600585
32,2002-04-08,1.903,1.903,1.935,1.892,25590.75,600585
33,2002-04-09,1.914,1.93,1.935,1.903,55575.99,600585
34,2002-04-10,1.933,1.919,1.935,1.903,46332.63,600585
35,2002-04-11,1.906,1.881,1.933,1.881,28630.0,600585
36,2002-04-12,1.876,1.892,1.919,1.873,20559.56,600585
37,2002-04-15,1.892,1.898,1.917,1.879,14790.65,600585
38,2002-04-16,1.917,1.884,1.944,1.879,7867.05,600585
39,2002-04-17,1.89,1.871,1.89,1.86,12607.69,600585
40,2002-04-18,1.879,1.868,1.879,1.863,15270.87,600585
41,2002-04-19,1.868,1.892,1.895,1.849,25203.23,600585
42,2002-04-22,1.89,1.898,1.919,1.881,33500.88,600585
43,2002-04-23,1.892,1.906,1.922,1.892,19389.95,600585
44,2002-04-24,1.908,1.895,1.914,1.887,15822.5,600585
45,2002-04-26,1.908,1.914,1.933,1.906,32092.88,600585
46,2002-04-29,1.919,1.963,1.984,1.908,92167.97,600585
47,2002-04-30,1.968,1.963,1.992,1.941,86317.25,600585
48,2002-05-08,1.973,1.987,2.014,1.946,63776.99,600585
49,2002-05-09,1.981,2.0,2.014,1.973,86893.16,600585
50,2002-05-10,2.003,1.968,2.011,1.954,65402.25,600585
51,2002-05-13,1.963,1.971,1.976,1.935,55284.35,600585
52,2002-05-14,1.968,1.935,1.971,1.919,39095.64,600585
53,2002-05-15,1.922,1.914,1.944,1.911,29323.97,600585
54,2002-05-16,1.914,1.873,1.914,1.865,48556.5,600585
55,2002-05-17,1.868,1.908,1.911,1.868,38991.72,600585
56,2002-05-20,1.906,1.865,1.906,1.844,23065.33,600585
57,2002-05-21,1.933,1.919,1.938,1.895,40390.47,600585
58,2002-05-22,1.919,1.884,1.925,1.879,24677.5,600585
59,2002-05-23,1.879,1.884,1.922,1.879,30794.94,600585
60,2002-05-24,1.9,1.86,1.9,1.835,33047.56,600585
61,2002-05-27,1.871,1.881,1.887,1.86,12492.0,600585
62,2002-05-28,1.881,1.892,1.903,1.879,7814.0,600585
63,2002-05-29,1.89,1.86,1.892,1.852,16836.23,600585
64,2002-05-30,1.846,1.857,1.873,1.833,18203.6,600585
65,2002-05-31,1.852,1.841,1.879,1.838,15752.0,600585
66,2002-06-03,1.833,1.841,1.852,1.811,17883.56,600585
67,2002-06-04,1.833,1.863,1.865,1.833,14314.2,600585
68,2002-06-05,1.854,1.846,1.871,1.844,17012.5,600585
69,2002-06-06,1.841,1.9,1.93,1.838,37475.5,600585
70,2002-06-07,1.9,1.9,1.925,1.879,25401.53,600585
71,2002-06-10,1.9,1.873,1.906,1.865,16460.53,600585
72,2002-06-11,1.884,1.887,1.9,1.871,9567.6,600585
